tX,tY,tZ,rX,rY,rZ,rW,time(s)
-0.2070295,8.745452,-2.518188,0.1141324,-0.1571003,0.01828135,0.9807953,300.1673
-0.2073633,8.745598,-2.517383,0.1141324,-0.1571003,0.01828135,0.9807953,300.2006
-0.2070908,8.745085,-2.516835,0.1141324,-0.1571003,0.01828135,0.9807953,300.2339
-0.2065947,8.74538,-2.515901,0.1141324,-0.1571003,0.01828135,0.9807953,300.2672
-0.2064383,8.745386,-2.515741,0.1141324,-0.1571003,0.01828135,0.9807953,300.3006
-0.2067435,8.745587,-2.515024,0.1141324,-0.1571003,0.01828135,0.9807953,300.3339
-0.2061488,8.745355,-2.514519,0.1141324,-0.1571003,0.01828135,0.9807953,300.3672
-0.206074,8.745578,-2.51356,0.1141324,-0.1571003,0.01828135,0.9807953,300.4006
-0.2057881,8.745954,-2.512758,0.1141324,-0.1571003,0.01828135,0.9807953,300.4339
-0.2056333,8.746218,-2.512103,0.1141324,-0.1571003,0.01828135,0.9807953,300.4673
-0.2053924,8.746394,-2.511742,0.1141324,-0.1571003,0.01828135,0.9807953,300.5006
-0.2049223,8.746261,-2.51127,0.1141324,-0.1571003,0.01828135,0.9807953,300.5339
-0.2044654,8.746683,-2.510255,0.1141324,-0.1571003,0.01828135,0.9807953,300.5673
-0.2047337,8.746984,-2.509864,0.1141324,-0.1571003,0.01828135,0.9807953,300.6006
-0.2050561,8.747106,-2.508863,0.1141324,-0.1571003,0.01828135,0.9807953,300.6339
-0.2053518,8.7475,-2.508606,0.1141324,-0.1571003,0.01828135,0.9807953,300.6673
-0.2052869,8.74699,-2.507645,0.1141324,-0.1571003,0.01828135,0.9807953,300.7006
-0.2055512,8.747215,-2.507198,0.1141324,-0.1571003,0.0182813,0.9807953,300.7339
-0.2050641,8.746828,-2.506757,0.1141324,-0.1571003,0.0182813,0.9807953,300.7672
-0.20495,8.747146,-2.50579,0.1141324,-0.1571003,0.0182813,0.9807953,300.8006
-0.2051183,8.746644,-2.504697,0.1141324,-0.1571003,0.0182813,0.9807953,300.8339
-0.2054596,8.7464,-2.503762,0.1141324,-0.1571003,0.0182813,0.9807953,300.8672
-0.2050923,8.746111,-2.502841,0.1141324,-0.1571003,0.0182813,0.9807953,300.9006
-0.2051179,8.746231,-2.501707,0.1141324,-0.1571003,0.01828134,0.9807951,300.9339
-0.2054963,8.746393,-2.501089,0.1141324,-0.1571003,0.0182813,0.9807952,300.9673
-0.2053612,8.746369,-2.500304,0.1141323,-0.1571003,0.01828133,0.9807952,301.0006
-0.2055944,8.746485,-2.499411,0.1121768,-0.1579775,0.01750393,0.9808941,301.0339
-0.2055741,8.746845,-2.498826,0.1141324,-0.1571003,0.0182813,0.9807952,301.0673
-0.2053449,8.746958,-2.498488,0.1141324,-0.1571003,0.01828129,0.9807951,301.1006
-0.2057318,8.746913,-2.497602,0.1141324,-0.1571003,0.01828132,0.9807952,301.1339
-0.2054849,8.747054,-2.497435,0.1141324,-0.1571003,0.0182813,0.9807952,301.1673
-0.2059113,8.747194,-2.496353,0.1141323,-0.1571003,0.01828131,0.9807951,301.2006
-0.2056417,8.747086,-2.495893,0.1141324,-0.1571003,0.01828131,0.9807953,301.2339
-0.2055242,8.747504,-2.49511,0.1141324,-0.1571003,0.01828131,0.9807953,301.2672
-0.2050318,8.747677,-2.494102,0.1141324,-0.1571003,0.01828132,0.9807953,301.3006
-0.2044641,8.748037,-2.493041,0.1141323,-0.1571003,0.01828133,0.9807951,301.3339
-0.2044371,8.747823,-2.49272,0.1141324,-0.1571003,0.01828133,0.9807951,301.3672
-0.2045108,8.747782,-2.491735,0.1141323,-0.1571003,0.01828135,0.9807951,301.4006
-0.2043076,8.74777,-2.490752,0.1141323,-0.1571003,0.01828136,0.9807952,301.4339
-0.2041015,8.747774,-2.489796,0.1141324,-0.1571004,0.0182813,0.9807951,301.4673
-0.2037589,8.747971,-2.489554,0.1141324,-0.1571003,0.01828132,0.9807952,301.5006
-0.2032935,8.748033,-2.489208,0.1141324,-0.1571003,0.01828133,0.9807951,301.5339
-0.2035889,8.747897,-2.488859,0.1141323,-0.1571003,0.01828132,0.9807953,301.5673
-0.2041175,8.747927,-2.488029,0.1141324,-0.1571003,0.01828133,0.9807951,301.6006
-0.2036662,8.7484,-2.486882,0.1141324,-0.1571003,0.01828131,0.9807952,301.6339
-0.2031857,8.748579,-2.486459,0.1141323,-0.1571003,0.01828136,0.9807951,301.6673
-0.2033589,8.74878,-2.485939,0.1141323,-0.1571003,0.01828136,0.9807951,301.7006
-0.2030355,8.749036,-2.485349,0.1141323,-0.1571003,0.01828136,0.9807951,301.7339
-0.2036383,8.748904,-2.484399,0.1141323,-0.1571004,0.01828138,0.9807952,301.7672
-0.203948,8.748739,-2.483893,0.1141323,-0.1571003,0.01828134,0.9807951,301.8006
-0.2039053,8.749022,-2.483612,0.1141323,-0.1571003,0.01828134,0.9807951,301.8339
-0.2041591,8.74925,-2.482646,0.1141323,-0.1571003,0.01828134,0.9807951,301.8672
-0.2037462,8.749206,-2.48241,0.1141324,-0.1571003,0.01828131,0.9807951,301.9006
-0.203553,8.749174,-2.481334,0.1141324,-0.1571003,0.01828127,0.9807952,301.9339
-0.2033274,8.749425,-2.480189,0.1141323,-0.1571003,0.01828133,0.9807952,301.9673
-0.2031276,8.749629,-2.479567,0.1136787,-0.1573497,0.01808184,0.9808115,302.0006
-0.2026285,8.74986,-2.478714,0.1141324,-0.1571003,0.01828132,0.9807951,302.0339
-0.202269,8.749979,-2.477709,0.1141323,-0.1571004,0.01828131,0.9807951,302.0673
-0.2027689,8.749806,-2.477322,0.1141324,-0.1571003,0.01828139,0.9807952,302.1006
-0.2028173,8.749968,-2.476183,0.1141324,-0.1571004,0.01828138,0.9807951,302.1339
-0.2029446,8.750072,-2.475987,0.1141324,-0.1571004,0.01828138,0.9807951,302.1673
-0.2030022,8.749939,-2.474791,0.1141324,-0.1571003,0.01828131,0.9807951,302.2006
-0.202714,8.750222,-2.473625,0.1141324,-0.1571003,0.01828133,0.9807951,302.2339
-0.2023861,8.750214,-2.473018,0.1141324,-0.1571003,0.01828129,0.9807952,302.2672
-0.2023763,8.750099,-2.471712,0.1141324,-0.1571003,0.01828132,0.9807952,302.3006
-0.2026551,8.750164,-2.47126,0.1131613,-0.1575917,0.01787267,0.9808363,302.3339
-0.2023367,8.750343,-2.470613,0.1141324,-0.1571003,0.01828128,0.9807951,302.3672
-0.2017716,8.750516,-2.469835,0.1141324,-0.1571003,0.01828128,0.9807951,302.4006
-0.2013324,8.750574,-2.469134,0.1141323,-0.1571003,0.01828136,0.9807953,302.4339
-0.2008335,8.750982,-2.468451,0.1141323,-0.1571003,0.01828136,0.9807953,302.4673
-0.2010402,8.75058,-2.468096,0.1131902,-0.1575413,0.0178991,0.9808406,302.5006
-0.2013316,8.750466,-2.467421,0.1141324,-0.1571003,0.01828133,0.9807952,302.5339
-0.2012877,8.750407,-2.466781,0.1141324,-0.1571003,0.01828134,0.9807952,302.5673
-0.2009231,8.750805,-2.466485,0.1141324,-0.1571003,0.01828134,0.9807952,302.6006
-0.2008286,8.75045,-2.46608,0.1141324,-0.1571003,0.01828133,0.9807952,302.6339
-0.2008654,8.750557,-2.465422,0.1141324,-0.1571003,0.01828133,0.9807952,302.6673
-0.2006457,8.750875,-2.464925,0.1141324,-0.1571003,0.01828133,0.9807952,302.7006
-0.2003917,8.751204,-2.464147,0.1141324,-0.1571003,0.01828133,0.9807952,302.7339
-0.2002472,8.750722,-2.463975,0.1141324,-0.1571003,0.01828133,0.9807952,302.7672
-0.2005894,8.750426,-2.462843,0.1141324,-0.1571003,0.01828136,0.9807952,302.8006
-0.2002968,8.750817,-2.461702,0.1141324,-0.1571003,0.01828136,0.9807952,302.8339
-0.200443,8.75045,-2.461061,0.1141324,-0.1571003,0.01828136,0.9807953,302.8672
-0.2007538,8.750566,-2.460037,0.1141324,-0.1571003,0.01828136,0.9807953,302.9006
-0.2003479,8.75081,-2.458976,0.1141324,-0.1571003,0.01828136,0.9807953,302.9339
-0.2005357,8.751182,-2.458442,0.1141324,-0.1571003,0.01828136,0.9807953,302.9673
-0.2000578,8.751293,-2.457999,0.1141324,-0.1571003,0.01828136,0.9807953,303.0006
-0.2003134,8.751513,-2.457335,0.1141324,-0.1571003,0.01828136,0.9807953,303.0339
-0.199931,8.75178,-2.456635,0.1141324,-0.1571003,0.01828136,0.9807953,303.0673
-0.1998345,8.751257,-2.456247,0.1141324,-0.1571003,0.01828136,0.9807953,303.1006
-0.199964,8.75076,-2.455727,0.1141324,-0.1571003,0.01828136,0.9807953,303.1339
-0.1997287,8.750628,-2.455383,0.1141324,-0.1571003,0.01828136,0.9807953,303.1673
-0.199991,8.750732,-2.455103,0.1141324,-0.1571003,0.01828136,0.9807953,303.2006
-0.1995901,8.750521,-2.454428,0.1141324,-0.1571003,0.01828136,0.9807953,303.2339
-0.1990411,8.750853,-2.453351,0.1141324,-0.1571003,0.01828136,0.9807953,303.2673
-0.1993372,8.750968,-2.452827,0.1141324,-0.1571003,0.01828136,0.9807953,303.3006
-0.1990474,8.750764,-2.451865,0.1141324,-0.1571003,0.01828136,0.9807953,303.3339
-0.1988282,8.750339,-2.451499,0.1141324,-0.1571003,0.01828131,0.9807951,303.3672
-0.1987356,8.750294,-2.450683,0.1141324,-0.1571003,0.0182813,0.9807951,303.4006
-0.1994255,8.75005,-2.449923,0.1141324,-0.1571003,0.01828136,0.9807951,303.4339
-0.1996633,8.750021,-2.449627,0.113312,-0.1574553,0.01781953,0.9808418,303.4673
-0.1991172,8.750368,-2.449029,0.1141324,-0.1571003,0.0182813,0.9807951,303.5006
-0.1987473,8.750327,-2.448492,0.1141324,-0.1571003,0.0182813,0.9807951,303.5339
-0.198712,8.750109,-2.447911,0.1141323,-0.1571003,0.01828136,0.9807952,303.5673
-0.1986555,8.749979,-2.446945,0.1141324,-0.1571003,0.01828129,0.9807951,303.6006
-0.1993344,8.749916,-2.445726,0.1141324,-0.1571003,0.01828131,0.9807951,303.6339
-0.1992531,8.749808,-2.445364,0.1141324,-0.1571003,0.01828134,0.9807951,303.6673
-0.19991,8.749744,-2.444669,0.1141324,-0.1571003,0.01828139,0.9807953,303.7006
-0.2000112,8.749946,-2.443738,0.1141324,-0.1571003,0.01828134,0.9807951,303.7339
-0.2003231,8.750203,-2.442605,0.1141324,-0.1571003,0.0182813,0.9807952,303.7673
-0.2003301,8.75014,-2.442375,0.1141324,-0.1571003,0.0182813,0.9807952,303.8006
-0.2007359,8.750099,-2.442098,0.1141324,-0.1571004,0.0182813,0.9807951,303.8339
-0.2003493,8.750352,-2.441153,0.1141324,-0.1571004,0.0182813,0.9807951,303.8672
-0.2009314,8.750248,-2.440468,0.1141323,-0.1571003,0.01828136,0.9807951,303.9006
-0.2015579,8.750272,-2.439474,0.1141324,-0.1571003,0.01828134,0.9807951,303.9339
-0.2017175,8.750384,-2.438616,0.1141324,-0.1571003,0.01828131,0.9807952,303.9673
-0.202314,8.75044,-2.437601,0.1141324,-0.1571003,0.0182813,0.9807952,304.0006
-0.2023154,8.750766,-2.436516,0.1141324,-0.1571004,0.01828133,0.9807952,304.0339
-0.2021796,8.750816,-2.435399,0.1141324,-0.1571003,0.01828136,0.9807953,304.0673
-0.2028372,8.750741,-2.434684,0.1141323,-0.1571003,0.01828133,0.9807951,304.1006
-0.2028084,8.750834,-2.434298,0.1141323,-0.1571003,0.01828131,0.9807952,304.1339
-0.202834,8.75078,-2.433394,0.1141324,-0.1571003,0.01828134,0.9807952,304.1673
-0.2030765,8.750848,-2.432829,0.1141324,-0.1571003,0.01828133,0.9807951,304.2006
-0.2030602,8.751002,-2.432002,0.1141324,-0.1571003,0.01828134,0.9807951,304.2339
-0.2034036,8.751021,-2.431378,0.1141323,-0.1571003,0.01828134,0.9807952,304.2673
-0.2033585,8.751419,-2.430429,0.1141323,-0.1571003,0.01828134,0.9807952,304.3006
-0.203677,8.751287,-2.429456,0.1141324,-0.1571003,0.01828135,0.9807951,304.3339
-0.2036815,8.751678,-2.428838,0.1141324,-0.1571003,0.01828135,0.9807951,304.3672
-0.2031552,8.751961,-2.427894,0.1141324,-0.1571003,0.01828135,0.9807951,304.4006
-0.2030948,8.751786,-2.427653,0.1141324,-0.1571003,0.01828135,0.9807951,304.4339
-0.2034394,8.75163,-2.426777,0.1141323,-0.1571003,0.01828133,0.9807952,304.4673
-0.2037885,8.751725,-2.425901,0.1141324,-0.1571003,0.01828133,0.9807951,304.5006
-0.2037079,8.75162,-2.424633,0.1141323,-0.1571003,0.01828135,0.9807952,304.5339
-0.204012,8.751599,-2.424075,0.1141323,-0.1571004,0.01828137,0.9807952,304.5673
-0.2044652,8.751718,-2.42298,0.1134249,-0.1573918,0.01777367,0.9808398,304.6006
-0.2048395,8.751634,-2.421772,0.1141323,-0.1571003,0.01828135,0.9807951,304.6339
-0.2051743,8.751521,-2.421021,0.1141323,-0.1571003,0.01828134,0.9807951,304.6673
-0.2057527,8.751606,-2.419795,0.1141323,-0.1571003,0.01828131,0.9807952,304.7006
-0.2057962,8.751447,-2.419246,0.1141324,-0.1571003,0.01828131,0.9807951,304.7339
-0.2061553,8.751539,-2.417943,0.1130527,-0.1574996,0.01750109,0.9808704,304.7673
-0.2069065,8.751419,-2.417257,0.1141323,-0.1571003,0.01828137,0.9807952,304.8006
-0.2076705,8.751369,-2.416477,0.1141324,-0.1571003,0.01828125,0.9807953,304.8339
-0.2078774,8.751528,-2.415706,0.1141324,-0.1571003,0.01828133,0.9807952,304.8672
-0.2078555,8.75175,-2.415452,0.1141324,-0.1571003,0.01828133,0.9807952,304.9006
-0.207762,8.752013,-2.414789,0.1141324,-0.1571003,0.01828133,0.9807952,304.9339
-0.2079161,8.751572,-2.414186,0.1141324,-0.1571003,0.0182813,0.9807951,304.9673
-0.2081824,8.751776,-2.413932,0.1141324,-0.1571003,0.0182813,0.9807951,305.0006
-0.2082819,8.751557,-2.413634,0.1141324,-0.1571003,0.01828124,0.9807951,305.0339
-0.2083504,8.751588,-2.41293,0.1141324,-0.1571003,0.01828131,0.9807951,305.0673
-0.2081025,8.751926,-2.412259,0.1139555,-0.1571853,0.01821161,0.9808034,305.1006
-0.2079671,8.75225,-2.411704,0.1141324,-0.1571004,0.0182813,0.9807952,305.1339
-0.2083579,8.752217,-2.41146,0.1141323,-0.1571003,0.01828128,0.9807952,305.1673
-0.2082638,8.75258,-2.410433,0.1141323,-0.1571003,0.01828128,0.9807952,305.2006
-0.2079202,8.752634,-2.409652,0.1141323,-0.1571003,0.0182813,0.9807951,305.2339
-0.2083039,8.752672,-2.408806,0.1122314,-0.1579058,0.01764614,0.9808968,305.2673
-0.2083913,8.752884,-2.407549,0.1141324,-0.1571003,0.01828134,0.9807951,305.3006
-0.2081207,8.752934,-2.407295,0.1141324,-0.1571003,0.01828127,0.9807952,305.3339
-0.2084236,8.753212,-2.406287,0.1141323,-0.1571003,0.01828136,0.9807952,305.3672
-0.2086647,8.753115,-2.405973,0.1141323,-0.1571003,0.01828133,0.9807951,305.4006
-0.20896,8.753104,-2.405224,0.1120888,-0.1578888,0.01769326,0.9809151,305.4339
-0.208771,8.753488,-2.404283,0.1141324,-0.1571003,0.01828135,0.9807951,305.4673
-0.2091088,8.75348,-2.403735,0.1141324,-0.1571003,0.01828128,0.9807951,305.5006
-0.2092285,8.753794,-2.402953,0.1141324,-0.1571003,0.01828128,0.9807951,305.5339
-0.2088466,8.753916,-2.401797,0.1141324,-0.1571003,0.01828131,0.9807953,305.5673
-0.2093959,8.75386,-2.400649,0.1117957,-0.1577454,0.01792034,0.9809675,305.6006
-0.2089846,8.75416,-2.399813,0.1141323,-0.1571003,0.01828137,0.9807952,305.6339
-0.2088668,8.754144,-2.398944,0.1141324,-0.1571003,0.01828132,0.9807953,305.6673
-0.2089604,8.754375,-2.398521,0.1141324,-0.1571003,0.01828129,0.9807951,305.7006
-0.2086346,8.754643,-2.397331,0.1141324,-0.1571003,0.01828132,0.9807952,305.7339
-0.2090327,8.754506,-2.39667,0.1119673,-0.1578327,0.01778436,0.9809363,305.7673
-0.2093715,8.754632,-2.395782,0.1141323,-0.1571003,0.01828135,0.9807951,305.8006
-0.2094169,8.754589,-2.395375,0.1141323,-0.1571003,0.01828129,0.980795,305.8339
-0.2094734,8.754743,-2.394917,0.1141323,-0.1571003,0.01828133,0.9807951,305.8672
-0.2095002,8.755042,-2.394504,0.1141323,-0.1571003,0.01828133,0.9807951,305.9006
-0.2100606,8.754871,-2.393185,0.1141324,-0.1571003,0.01828133,0.9807953,305.9339
-0.2099475,8.75512,-2.392236,0.1141324,-0.1571004,0.01828132,0.9807951,305.9673
-0.2101169,8.755046,-2.391366,0.1141324,-0.1571003,0.01828131,0.9807951,306.0006
-0.2103286,8.754981,-2.390824,0.1141324,-0.1571004,0.0182813,0.9807951,306.0339
-0.2101832,8.754869,-2.390406,0.1141323,-0.1571003,0.01828133,0.9807951,306.0673
-0.2099955,8.754877,-2.389764,0.1141323,-0.1571004,0.01828136,0.9807953,306.1006
-0.2106864,8.754929,-2.388732,0.1141323,-0.1571003,0.01828137,0.9807952,306.1339
-0.2109898,8.755122,-2.38817,0.1141323,-0.1571003,0.01828133,0.9807952,306.1673
-0.2110975,8.755253,-2.387533,0.1141324,-0.1571004,0.01828133,0.9807951,306.2006
-0.211243,8.755116,-2.386798,0.1141324,-0.1571003,0.01828124,0.9807952,306.2339
-0.2115293,8.75533,-2.386518,0.1141324,-0.1571003,0.01828124,0.9807952,306.2673
-0.2119843,8.755593,-2.38603,0.1141324,-0.1571003,0.01828124,0.9807952,306.3006
-0.2116094,8.755863,-2.384861,0.1141324,-0.1571003,0.01828124,0.9807952,306.3339
-0.2118449,8.755822,-2.384073,0.1141324,-0.1571003,0.01828137,0.9807953,306.3673
-0.2119788,8.756038,-2.38352,0.1141323,-0.1571003,0.01828139,0.9807951,306.4006
-0.2119992,8.756051,-2.382902,0.1141324,-0.1571003,0.01828135,0.9807951,306.4339
-0.2117784,8.755908,-2.382527,0.1141324,-0.1571003,0.01828128,0.9807951,306.4673
-0.211943,8.755865,-2.382367,0.1141323,-0.1571004,0.0182813,0.9807953,306.5006
-0.2118897,8.755886,-2.382181,0.1141323,-0.1571003,0.01828137,0.9807951,306.5339
-0.2122659,8.755694,-2.3823,0.1141324,-0.1571003,0.01828125,0.9807952,306.5673
-0.2126018,8.755595,-2.382219,0.1141323,-0.1571003,0.01828133,0.9807952,306.6006
-0.2122085,8.755517,-2.381961,0.1141324,-0.1571003,0.01828128,0.9807952,306.6339
-0.212531,8.755466,-2.382082,0.1141324,-0.1571003,0.01828129,0.9807951,306.6673
-0.2118708,8.755767,-2.382094,0.1141324,-0.1571003,0.01828132,0.9807951,306.7006
-0.211761,8.755957,-2.382325,0.1141324,-0.1571003,0.01828133,0.9807952,306.7339
-0.2113579,8.755909,-2.382263,0.1141324,-0.1571003,0.0182813,0.9807952,306.7673
-0.2107802,8.756214,-2.382298,0.1141324,-0.1571003,0.01828127,0.9807952,306.8006
-0.210955,8.755705,-2.382468,0.1141324,-0.1571003,0.01828133,0.9807953,306.8339
-0.210657,8.755489,-2.382176,0.1141324,-0.1571004,0.01828136,0.9807952,306.8673
-0.210629,8.755634,-2.382375,0.1141324,-0.1571004,0.01828131,0.9807952,306.9006
-0.2107863,8.755808,-2.382792,0.1141323,-0.1571003,0.01828137,0.9807951,306.9339
-0.2104,8.75552,-2.382651,0.1141323,-0.1571004,0.01828131,0.9807951,306.9673
-0.209963,8.755635,-2.382265,0.1141324,-0.1571003,0.01828133,0.9807952,307.0006
-0.2100756,8.755585,-2.382237,0.1141323,-0.1571003,0.01828139,0.9807951,307.0339
-0.209714,8.75582,-2.382164,0.1152815,-0.1561946,0.01944342,0.9807831,307.0673
-0.2096195,8.755917,-2.382208,0.1141324,-0.1571004,0.01828131,0.9807952,307.1006
-0.2096222,8.75603,-2.382595,0.1141324,-0.1571003,0.01828131,0.9807951,307.1339
-0.2095069,8.755878,-2.382841,0.1141323,-0.1571003,0.01828133,0.9807952,307.1673
-0.2093175,8.75602,-2.382765,0.1141324,-0.1571003,0.01828125,0.9807952,307.2006
-0.2092869,8.756155,-2.383106,0.1158902,-0.1563847,0.01858369,0.9806977,307.2339
-0.2089687,8.756031,-2.382762,0.1141323,-0.1571003,0.01828133,0.9807951,307.2673
-0.2090293,8.755867,-2.382669,0.1141323,-0.1571003,0.01828133,0.9807952,307.3006
-0.2089004,8.756095,-2.382709,0.1141324,-0.1571003,0.01828134,0.9807952,307.3339
-0.2086295,8.756022,-2.382289,0.1141323,-0.1571004,0.0182813,0.9807952,307.3673
-0.2082611,8.756002,-2.382359,0.1138345,-0.157123,0.01815863,0.9808285,307.4006
-0.2082165,8.755919,-2.382048,0.1141323,-0.1571004,0.01828134,0.9807952,307.4339
-0.2079266,8.755819,-2.381415,0.1141324,-0.1571003,0.01828132,0.9807953,307.4673
-0.2074418,8.755982,-2.381139,0.1141324,-0.1571003,0.01828136,0.9807952,307.5006
-0.2069294,8.755769,-2.380721,0.1141324,-0.1571004,0.01828128,0.9807951,307.5339
-0.2072257,8.755807,-2.380613,0.1116755,-0.1563484,0.01638413,0.9812316,307.5673
-0.2074106,8.755858,-2.380884,0.1141323,-0.1571003,0.01828133,0.9807952,307.6006
-0.2068423,8.756219,-2.380981,0.1141323,-0.1571003,0.01828133,0.9807951,307.6339
-0.2065291,8.755936,-2.38065,0.1141324,-0.1571003,0.0182813,0.9807952,307.6673
-0.2065076,8.755965,-2.38079,0.1141324,-0.1571003,0.01828129,0.9807953,307.7006
-0.2061101,8.755924,-2.380451,0.1141323,-0.1571003,0.01828133,0.9807952,307.7339
-0.2059312,8.755916,-2.380272,0.1141323,-0.1571004,0.01828131,0.9807952,307.7673
-0.2053945,8.756079,-2.380254,0.1141323,-0.1571004,0.01828131,0.9807952,307.8006
-0.2047803,8.756402,-2.379947,0.1141324,-0.1571004,0.0182813,0.9807952,307.8339
-0.2044371,8.756428,-2.380033,0.1141324,-0.1571004,0.0182813,0.9807952,307.8673
-0.2041948,8.756867,-2.379896,0.1141324,-0.1571004,0.0182813,0.9807952,307.9006
-0.2038727,8.756611,-2.37959,0.1141323,-0.1571003,0.01828138,0.9807951,307.9339
-0.2036484,8.756555,-2.379542,0.1141324,-0.1571003,0.01828128,0.9807951,307.9673
-0.2033437,8.756191,-2.37927,0.1141323,-0.1571003,0.01828136,0.9807951,308.0006
-0.2033572,8.75641,-2.379514,0.1141324,-0.1571003,0.01828131,0.9807952,308.0339
-0.2034799,8.75616,-2.379599,0.1141323,-0.1571003,0.01828128,0.9807951,308.0673
-0.2032545,8.756233,-2.379256,0.1141324,-0.1571003,0.0182813,0.9807952,308.1006
-0.2030472,8.756401,-2.379481,0.1141324,-0.1571003,0.01828131,0.9807952,308.1339
-0.2032006,8.756416,-2.379709,0.1141323,-0.1571003,0.01828135,0.9807952,308.1673
-0.2024925,8.756365,-2.379388,0.1141323,-0.1571003,0.01828133,0.9807953,308.2006
-0.2019423,8.756244,-2.378823,0.1141324,-0.1571003,0.0182813,0.9807952,308.2339
-0.2020165,8.756237,-2.378932,0.1141324,-0.1571003,0.01828133,0.9807952,308.2673
-0.2016933,8.756396,-2.378812,0.1141324,-0.1571003,0.01828133,0.9807951,308.3006
-0.2011883,8.756608,-2.378906,0.1141323,-0.1571003,0.01828131,0.9807951,308.3339
-0.200471,8.756574,-2.378696,0.1141324,-0.1571004,0.01828131,0.9807952,308.3673
-0.1998649,8.757043,-2.378711,0.1141324,-0.1571003,0.01828131,0.9807952,308.4006
-0.1991335,8.757383,-2.37859,0.1141324,-0.1571003,0.01828127,0.9807951,308.4339
-0.199148,8.756815,-2.378607,0.1141324,-0.1571003,0.01828129,0.9807952,308.4673
-0.1983455,8.75683,-2.378333,0.1141324,-0.1571003,0.01828128,0.9807951,308.5006
-0.1976995,8.756764,-2.377784,0.1141324,-0.1571003,0.01828133,0.9807951,308.5339
-0.1975759,8.75668,-2.37778,0.1141324,-0.1571003,0.01828136,0.9807953,308.5673
-0.1971754,8.756904,-2.377943,0.1141323,-0.1571003,0.01828138,0.9807951,308.6006
-0.1968515,8.756956,-2.377246,0.1141324,-0.1571003,0.01828126,0.9807952,308.6339
-0.1968466,8.756961,-2.377434,0.1141323,-0.1571004,0.0182813,0.9807953,308.6673
-0.1963636,8.756968,-2.377067,0.1135914,-0.1561608,0.01797174,0.9810138,308.7006
-0.1964163,8.757276,-2.377313,0.1141324,-0.1571003,0.01828135,0.9807952,308.7339
-0.1963154,8.757158,-2.377263,0.1141324,-0.1571003,0.01828131,0.9807953,308.7673
-0.1963033,8.756962,-2.377157,0.1141324,-0.1571003,0.01828129,0.9807952,308.8006
-0.1957707,8.756968,-2.377292,0.1141323,-0.1571003,0.01828133,0.9807951,308.8339
-0.1954968,8.757023,-2.3765,0.1132478,-0.1570882,0.01782027,0.9809081,308.8673
-0.1949546,8.757213,-2.376202,0.1141323,-0.1571004,0.0182813,0.9807951,308.9006
-0.1946386,8.757052,-2.375565,0.1141323,-0.1571003,0.01828132,0.9807952,308.9339
-0.1941282,8.757165,-2.375309,0.1141324,-0.1571003,0.01828132,0.9807952,308.9673
-0.1940036,8.757031,-2.375115,0.1141323,-0.1571003,0.01828134,0.9807953,309.0006
-0.1939597,8.75717,-2.375029,0.1135752,-0.1562945,0.01840179,0.9809864,309.0339
-0.1937641,8.757183,-2.374977,0.1141324,-0.1571003,0.01828136,0.9807953,309.0673
-0.1937661,8.757157,-2.375044,0.1141324,-0.1571003,0.01828128,0.9807951,309.1006
